id,id_trabajador,fecha,dia_semana,hora_entrada,hora_salida,modificado
422,12345678A,2022-05-31,Martes,06:59:21,15:13:11,false
423,23456789B,2022-05-31,Martes,06:46:22,15:15:49,false
424,45678901D,2022-05-31,Martes,06:54:57,14:46:31,false
425,56789012E,2022-05-31,Martes,06:55:29,15:08:47,false
426,12345678A,2022-06-01,Miércoles,07:06:36,15:05:48,false
427,23456789B,2022-06-01,Miércoles,06:49:01,15:12:24,false
428,34567890C,2022-06-01,Miércoles,07:13:48,15:15:18,false
429,45678901D,2022-06-01,Miércoles,07:15:53,15:10:25,false
430,56789012E,2022-06-01,Miércoles,07:12:08,15:13:26,false
431,12345678A,2022-06-02,Jueves,07:10:28,14:51:11,false
432,23456789B,2022-06-02,Jueves,07:07:15,15:02:48,false
433,34567890C,2022-06-02,Jueves,07:01:42,15:13:05,false
434,45678901D,2022-06-02,Jueves,07:08:36,15:04:42,false
435,56789012E,2022-06-02,Jueves,06:56:25,15:02:04,false
436,12345678A,2022-06-03,Viernes,06:57:05,15:14:01,false
437,23456789B,2022-06-03,Viernes,06:48:06,15:06:11,false
438,34567890C,2022-06-03,Viernes,06:57:12,15:15:38,false
439,45678901D,2022-06-03,Viernes,06:57:33,15:02:33,false
440,56789012E,2022-06-03,Viernes,06:57:12,14:55:58,false
441,12345678A,2022-06-06,Lunes,06:57:08,14:47:50,false
442,23456789B,2022-06-06,Lunes,06:58:26,15:02:50,false
443,34567890C,2022-06-06,Lunes,06:53:00,14:54:53,false
444,45678901D,2022-06-06,Lunes,07:04:35,14:53:21,false
445,56789012E,2022-06-06,Lunes,07:12:55,15:06:07,false
446,12345678A,2022-06-07,Martes,06:55:20,15:06:39,false
447,23456789B,2022-06-07,Martes,06:54:51,14:55:17,false
448,34567890C,2022-06-07,Martes,07:05:18,14:52:55,false
449,45678901D,2022-06-07,Martes,07:15:14,15:00:55,false
450,56789012E,2022-06-07,Martes,06:51:03,15:01:53,false
451,12345678A,2022-06-08,Miércoles,06:46:20,14:48:43,false
452,23456789B,2022-06-08,Miércoles,07:12:25,15:14:13,false
453,34567890C,2022-06-08,Miércoles,06:55:42,14:47:03,false
454,45678901D,2022-06-08,Miércoles,07:12:20,15:07:23,false
455,56789012E,2022-06-08,Miércoles,07:10:29,14:58:00,false
456,12345678A,2022-06-09,Jueves,06:56:57,14:57:54,false
457,23456789B,2022-06-09,Jueves,06:48:03,15:04:56,false
458,34567890C,2022-06-09,Jueves,07:07:48,14:58:31,false
459,45678901D,2022-06-09,Jueves,07:02:21,14:53:12,false
460,56789012E,2022-06-09,Jueves,06:47:36,14:45:55,false
461,12345678A,2022-06-10,Viernes,06:45:45,15:12:59,false
462,23456789B,2022-06-10,Viernes,07:13:13,15:08:16,false
463,34567890C,2022-06-10,Viernes,06:55:45,15:14:08,false
464,45678901D,2022-06-10,Viernes,07:14:29,15:05:17,false
465,56789012E,2022-06-10,Viernes,06:47:20,14:48:44,false
466,12345678A,2022-06-13,Lunes,06:55:41,15:12:33,false
467,23456789B,2022-06-13,Lunes,07:00:42,15:05:43,false
468,34567890C,2022-06-13,Lunes,06:59:29,14:59:08,false
469,45678901D,2022-06-13,Lunes,06:53:25,15:14:38,false
470,56789012E,2022-06-13,Lunes,06:53:35,14:51:39,false
471,12345678A,2022-06-14,Martes,07:12:32,14:57:13,false
472,23456789B,2022-06-14,Martes,06:49:00,15:08:40,false
473,34567890C,2022-06-14,Martes,06:45:25,14:46:06,false
474,45678901D,2022-06-14,Martes,06:47:05,14:57:05,false
475,56789012E,2022-06-14,Martes,07:07:28,14:58:37,false
476,12345678A,2022-06-15,Miércoles,06:46:09,15:10:52,false
477,23456789B,2022-06-15,Miércoles,06:48:47,14:56:39,false
478,34567890C,2022-06-15,Miércoles,06:45:59,15:13:23,false
479,45678901D,2022-06-15,Miércoles,07:05:14,15:00:32,false
480,56789012E,2022-06-15,Miércoles,07:08:53,15:10:40,false
481,12345678A,2022-06-16,Jueves,07:15:17,14:56:58,false
482,23456789B,2022-06-16,Jueves,07:09:50,15:06:59,false
483,34567890C,2022-06-16,Jueves,06:59:35,15:15:52,false
484,45678901D,2022-06-16,Jueves,06:50:34,15:09:06,false
485,56789012E,2022-06-16,Jueves,06:54:24,15:02:25,false
486,12345678A,2022-06-17,Viernes,06:59:39,15:04:53,false
487,23456789B,2022-06-17,Viernes,07:10:30,15:05:17,false
488,34567890C,2022-06-17,Viernes,06:53:53,14:49:56,false
489,45678901D,2022-06-17,Viernes,07:07:53,14:48:14,false
490,56789012E,2022-06-17,Viernes,07:06:58,14:52:37,false
491,12345678A,2022-06-20,Lunes,06:58:31,14:45:48,false
492,23456789B,2022-06-20,Lunes,07:02:46,14:52:17,false
493,34567890C,2022-06-20,Lunes,07:15:24,14:57:43,false
494,45678901D,2022-06-20,Lunes,07:06:04,14:48:40,false
495,56789012E,2022-06-20,Lunes,06:51:03,14:55:40,false
496,12345678A,2022-06-21,Martes,06:52:32,15:07:30,false
497,23456789B,2022-06-21,Martes,06:57:03,15:08:14,false
498,34567890C,2022-06-21,Martes,07:05:29,14:47:16,false
499,45678901D,2022-06-21,Martes,07:10:19,15:09:57,false
500,56789012E,2022-06-21,Martes,06:46:49,15:11:06,false
501,12345678A,2022-06-22,Miércoles,07:07:29,15:08:59,false
502,23456789B,2022-06-22,Miércoles,06:50:08,15:01:28,false
503,34567890C,2022-06-22,Miércoles,06:57:40,14:59:28,false
504,45678901D,2022-06-22,Miércoles,06:49:45,14:51:46,false
505,56789012E,2022-06-22,Miércoles,07:08:55,15:02:39,false
506,12345678A,2022-06-23,Jueves,06:56:43,14:46:45,false
507,23456789B,2022-06-23,Jueves,07:00:08,15:09:38,false
508,34567890C,2022-06-23,Jueves,06:55:04,15:12:43,false
509,45678901D,2022-06-23,Jueves,07:06:51,15:07:58,false
510,56789012E,2022-06-23,Jueves,07:15:53,14:55:57,false
511,12345678A,2022-06-24,Viernes,06:59:50,14:56:28,false
512,23456789B,2022-06-24,Viernes,06:55:45,15:11:26,false
513,34567890C,2022-06-24,Viernes,07:08:36,15:00:48,false
514,45678901D,2022-06-24,Viernes,07:08:00,14:56:17,false
515,56789012E,2022-06-24,Viernes,07:13:24,15:14:20,false
516,12345678A,2022-06-27,Lunes,07:02:44,15:06:44,false
517,23456789B,2022-06-27,Lunes,06:58:03,14:54:22,false
518,34567890C,2022-06-27,Lunes,06:46:26,15:04:40,false
519,45678901D,2022-06-27,Lunes,07:10:39,15:02:53,false
520,56789012E,2022-06-27,Lunes,07:00:19,14:54:26,false
521,12345678A,2022-06-28,Martes,07:09:07,15:02:28,false
522,23456789B,2022-06-28,Martes,07:01:58,15:10:55,false
523,34567890C,2022-06-28,Martes,07:10:09,15:02:20,false
524,45678901D,2022-06-28,Martes,06:53:21,15:13:01,false
525,56789012E,2022-06-28,Martes,06:50:11,15:08:20,false
526,12345678A,2022-06-29,Miércoles,06:59:13,15:09:59,false
527,23456789B,2022-06-29,Miércoles,06:51:23,15:13:58,false
528,34567890C,2022-06-29,Miércoles,06:57:15,15:08:35,false
529,45678901D,2022-06-29,Miércoles,07:15:25,15:10:19,false
530,56789012E,2022-06-29,Miércoles,07:01:18,15:10:37,false
531,12345678A,2022-06-30,Jueves,07:12:41,15:11:20,false
532,23456789B,2022-06-30,Jueves,06:52:59,15:07:44,false
533,34567890C,2022-06-30,Jueves,06:58:42,14:55:04,false
534,56789012E,2022-06-30,Jueves,06:48:18,15:01:40,false
535,12345678A,2022-07-01,Viernes,07:04:06,14:50:51,false
536,23456789B,2022-07-01,Viernes,07:12:57,14:57:16,false
537,34567890C,2022-07-01,Viernes,06:50:19,14:55:12,false
538,45678901D,2022-07-01,Viernes,06:45:27,15:05:06,false
539,56789012E,2022-07-01,Viernes,07:06:01,14:47:25,false
540,12345678A,2022-07-04,Lunes,07:15:25,14:57:49,false
541,23456789B,2022-07-04,Lunes,06:59:57,15:11:25,false
542,45678901D,2022-07-04,Lunes,06:53:28,14:56:28,false
543,12345678A,2022-07-05,Martes,06:47:59,15:15:05,false
544,23456789B,2022-07-05,Martes,07:05:33,14:54:58,false
545,34567890C,2022-07-05,Martes,06:46:46,15:02:09,false
546,45678901D,2022-07-05,Martes,06:53:41,14:59:48,false
547,56789012E,2022-07-05,Martes,07:09:45,14:56:37,false
548,12345678A,2022-07-06,Miércoles,06:56:42,15:02:07,false
549,23456789B,2022-07-06,Miércoles,06:55:22,15:11:27,false
550,34567890C,2022-07-06,Miércoles,07:00:01,14:56:30,false
551,45678901D,2022-07-06,Miércoles,06:49:25,14:58:44,false
552,56789012E,2022-07-06,Miércoles,06:58:37,15:14:57,false
553,12345678A,2022-07-07,Jueves,07:08:59,15:06:57,false
554,23456789B,2022-07-07,Jueves,06:51:18,15:09:48,false
555,34567890C,2022-07-07,Jueves,07:13:57,15:11:55,false
556,45678901D,2022-07-07,Jueves,07:10:54,15:00:14,false
557,56789012E,2022-07-07,Jueves,07:04:49,15:15:00,false
558,12345678A,2022-07-08,Viernes,07:11:33,14:46:59,false
559,23456789B,2022-07-08,Viernes,06:57:38,14:50:57,false
560,34567890C,2022-07-08,Viernes,07:11:37,15:00:47,false
561,45678901D,2022-07-08,Viernes,07:14:34,14:49:13,false
562,56789012E,2022-07-08,Viernes,06:56:50,14:45:54,false
563,12345678A,2022-07-11,Lunes,06:52:29,14:52:56,false
564,23456789B,2022-07-11,Lunes,06:52:40,14:55:14,false
565,34567890C,2022-07-11,Lunes,07:04:05,14:48:26,false
566,45678901D,2022-07-11,Lunes,07:01:46,15:12:54,false
567,56789012E,2022-07-11,Lunes,07:05:39,15:10:34,false
568,12345678A,2022-07-12,Martes,06:58:57,14:50:31,false
569,23456789B,2022-07-12,Martes,07:09:58,14:58:18,false
570,34567890C,2022-07-12,Martes,07:00:49,15:11:49,false
571,45678901D,2022-07-12,Martes,07:04:43,15:07:07,false
572,56789012E,2022-07-12,Martes,07:09:42,15:06:01,false
573,12345678A,2022-07-13,Miércoles,06:53:50,14:56:36,false
574,23456789B,2022-07-13,Miércoles,07:01:00,15:02:28,false
575,34567890C,2022-07-13,Miércoles,07:13:24,15:00:25,false
576,45678901D,2022-07-13,Miércoles,06:58:06,14:55:55,false
577,56789012E,2022-07-13,Miércoles,06:58:25,15:13:55,false
578,12345678A,2022-07-14,Jueves,06:48:26,14:59:18,false
579,23456789B,2022-07-14,Jueves,06:48:17,15:03:55,false
580,34567890C,2022-07-14,Jueves,06:53:00,14:55:28,false
581,45678901D,2022-07-14,Jueves,06:45:29,15:15:17,false
582,56789012E,2022-07-14,Jueves,07:08:19,15:05:50,false
583,12345678A,2022-07-15,Viernes,07:05:31,15:04:42,false
584,23456789B,2022-07-15,Viernes,06:51:18,15:10:35,false
585,34567890C,2022-07-15,Viernes,07:15:39,15:15:18,false
586,45678901D,2022-07-15,Viernes,07:04:33,15:05:53,false
587,56789012E,2022-07-15,Viernes,07:00:00,15:09:07,false
588,12345678A,2022-07-18,Lunes,07:14:45,15:14:48,false
589,23456789B,2022-07-18,Lunes,06:52:44,15:11:32,false
590,34567890C,2022-07-18,Lunes,06:47:26,14:50:46,false
591,45678901D,2022-07-18,Lunes,06:57:37,14:56:54,false
592,56789012E,2022-07-18,Lunes,07:00:39,15:09:54,false
593,34567890C,2022-07-19,Martes,07:07:38,14:45:28,false
594,45678901D,2022-07-19,Martes,06:55:36,14:49:13,false
595,56789012E,2022-07-19,Martes,06:47:08,15:15:01,false
596,12345678A,2022-07-20,Miércoles,07:06:53,15:01:33,false
597,34567890C,2022-07-20,Miércoles,06:59:00,15:13:18,false
598,45678901D,2022-07-20,Miércoles,07:05:07,14:59:54,false
599,56789012E,2022-07-20,Miércoles,07:13:24,14:56:19,false
600,12345678A,2022-07-21,Jueves,07:05:02,15:14:54,false
601,23456789B,2022-07-21,Jueves,07:06:19,15:08:43,false
602,34567890C,2022-07-21,Jueves,06:46:16,14:55:57,false
603,45678901D,2022-07-21,Jueves,06:51:35,14:58:58,false
604,56789012E,2022-07-21,Jueves,07:06:07,14:47:29,false
605,12345678A,2022-07-22,Viernes,06:50:15,14:52:21,false
606,23456789B,2022-07-22,Viernes,06:59:39,15:13:38,false
607,34567890C,2022-07-22,Viernes,06:52:19,15:01:22,false
608,45678901D,2022-07-22,Viernes,07:03:22,15:02:52,false
609,12345678A,2022-07-25,Lunes,06:54:03,15:15:41,false
610,23456789B,2022-07-25,Lunes,07:10:41,14:46:54,false
611,34567890C,2022-07-25,Lunes,06:57:18,14:53:51,false
612,45678901D,2022-07-25,Lunes,06:47:15,14:56:04,false
613,12345678A,2022-07-26,Martes,06:49:45,15:02:26,false
614,34567890C,2022-07-26,Martes,06:49:02,14:59:32,false
615,45678901D,2022-07-26,Martes,07:08:30,15:10:30,false
616,56789012E,2022-07-26,Martes,07:09:33,14:56:29,false
617,12345678A,2022-07-27,Miércoles,07:13:58,14:55:44,false
618,23456789B,2022-07-27,Miércoles,07:02:33,15:01:41,false
619,34567890C,2022-07-27,Miércoles,07:07:48,15:09:35,false
620,45678901D,2022-07-27,Miércoles,06:45:07,15:05:56,false
621,56789012E,2022-07-27,Miércoles,06:56:56,15:07:32,false
622,12345678A,2022-07-28,Jueves,07:08:01,15:01:07,false
623,23456789B,2022-07-28,Jueves,06:51:55,14:58:37,false
624,34567890C,2022-07-28,Jueves,07:06:00,14:47:13,false
625,12345678A,2022-07-29,Viernes,07:11:05,15:13:45,false
626,23456789B,2022-07-29,Viernes,07:12:08,15:10:58,false
627,34567890C,2022-07-29,Viernes,07:07:51,14:46:27,false
628,45678901D,2022-07-29,Viernes,07:03:22,14:55:01,false
629,56789012E,2022-07-29,Viernes,06:47:59,15:14:49,false
630,12345678A,2022-08-01,Lunes,07:00:59,15:08:50,false
631,34567890C,2022-08-01,Lunes,07:08:20,14:49:51,false
632,45678901D,2022-08-01,Lunes,06:58:20,15:08:39,false
633,56789012E,2022-08-01,Lunes,07:08:09,14:55:49,false
634,12345678A,2022-08-02,Martes,07:14:57,14:53:10,false
635,23456789B,2022-08-02,Martes,06:55:37,14:45:53,false
636,34567890C,2022-08-02,Martes,07:00:53,14:52:40,false
637,45678901D,2022-08-02,Martes,06:54:11,15:15:03,false
638,56789012E,2022-08-02,Martes,07:09:00,14:47:09,false
639,12345678A,2022-08-03,Miércoles,07:07:05,15:05:03,false
640,34567890C,2022-08-03,Miércoles,07:11:53,15:15:37,false
641,45678901D,2022-08-03,Miércoles,06:59:45,14:51:14,false
642,12345678A,2022-08-04,Jueves,07:05:18,15:04:37,false
643,23456789B,2022-08-04,Jueves,07:14:06,15:13:47,false
644,34567890C,2022-08-04,Jueves,06:57:42,15:07:02,false
645,45678901D,2022-08-04,Jueves,06:50:06,15:05:50,false
646,12345678A,2022-08-05,Viernes,07:10:22,15:02:05,false
647,34567890C,2022-08-05,Viernes,07:02:00,15:11:43,false
648,56789012E,2022-08-05,Viernes,07:05:29,14:55:03,false
649,12345678A,2022-08-08,Lunes,06:49:11,15:13:26,false
650,23456789B,2022-08-08,Lunes,06:52:25,14:48:10,false
651,34567890C,2022-08-08,Lunes,06:51:55,15:15:00,false
652,45678901D,2022-08-08,Lunes,07:00:43,14:49:06,false
653,56789012E,2022-08-08,Lunes,06:48:25,15:06:42,false
654,12345678A,2022-08-09,Martes,06:58:06,14:59:58,false
655,34567890C,2022-08-09,Martes,06:47:50,15:13:01,false
656,45678901D,2022-08-09,Martes,06:48:47,14:48:05,false
657,56789012E,2022-08-09,Martes,06:48:26,15:00:12,false
658,12345678A,2022-08-10,Miércoles,06:47:55,14:54:05,false
659,34567890C,2022-08-10,Miércoles,07:07:47,14:47:06,false
660,45678901D,2022-08-10,Miércoles,06:56:38,15:15:19,false
661,56789012E,2022-08-10,Miércoles,07:11:03,15:10:18,false
662,12345678A,2022-08-11,Jueves,07:14:12,14:45:41,false
663,23456789B,2022-08-11,Jueves,07:03:03,14:45:13,false
664,34567890C,2022-08-11,Jueves,07:02:41,14:59:19,false
665,45678901D,2022-08-11,Jueves,07:11:43,14:49:39,false
666,56789012E,2022-08-11,Jueves,06:53:10,15:05:20,false
667,12345678A,2022-08-12,Viernes,07:10:02,15:13:44,false
668,23456789B,2022-08-12,Viernes,06:53:19,14:56:27,false
669,34567890C,2022-08-12,Viernes,06:45:50,15:06:52,false
670,45678901D,2022-08-12,Viernes,07:03:01,14:45:25,false
671,56789012E,2022-08-12,Viernes,07:12:21,14:54:40,false
672,12345678A,2022-08-16,Martes,07:01:56,15:13:12,false
673,34567890C,2022-08-16,Martes,06:56:53,15:10:51,false
674,45678901D,2022-08-16,Martes,06:58:08,15:15:51,false
675,56789012E,2022-08-16,Martes,07:08:31,14:57:44,false
676,12345678A,2022-08-17,Miércoles,07:13:23,14:50:58,false
677,34567890C,2022-08-17,Miércoles,07:14:23,15:04:45,false
678,45678901D,2022-08-17,Miércoles,06:49:33,14:59:52,false
679,56789012E,2022-08-17,Miércoles,06:56:08,15:15:32,false
680,12345678A,2022-08-18,Jueves,06:48:12,15:00:14,false
681,23456789B,2022-08-18,Jueves,06:47:55,15:09:09,false
682,34567890C,2022-08-18,Jueves,07:06:06,14:59:51,false
683,45678901D,2022-08-18,Jueves,07:07:30,15:03:03,false
684,56789012E,2022-08-18,Jueves,07:12:02,14:51:13,false
685,12345678A,2022-08-19,Viernes,06:55:24,14:58:54,false
686,23456789B,2022-08-19,Viernes,06:49:51,15:05:14,false
687,34567890C,2022-08-19,Viernes,07:11:59,14:59:41,false
688,56789012E,2022-08-19,Viernes,06:58:20,15:09:25,false
689,12345678A,2022-08-22,Lunes,07:10:16,15:01:58,false
690,34567890C,2022-08-22,Lunes,06:52:33,15:08:00,false
691,45678901D,2022-08-22,Lunes,07:15:55,15:03:56,false
692,56789012E,2022-08-22,Lunes,06:52:13,15:07:27,false
693,12345678A,2022-08-23,Martes,07:04:24,15:07:48,false
694,23456789B,2022-08-23,Martes,06:56:49,15:04:41,false
695,34567890C,2022-08-23,Martes,06:52:16,14:57:13,false
696,45678901D,2022-08-23,Martes,07:12:11,15:09:57,false
697,56789012E,2022-08-23,Martes,06:53:37,15:00:11,false
698,12345678A,2022-08-24,Miércoles,06:46:51,14:58:19,false
699,23456789B,2022-08-24,Miércoles,06:49:00,14:47:19,false
700,34567890C,2022-08-24,Miércoles,07:01:39,14:53:59,false
701,45678901D,2022-08-24,Miércoles,06:49:54,14:54:29,false
702,56789012E,2022-08-24,Miércoles,06:50:32,14:51:21,false
703,12345678A,2022-08-25,Jueves,06:49:09,14:45:15,false
704,23456789B,2022-08-25,Jueves,07:12:25,15:05:04,false
705,34567890C,2022-08-25,Jueves,07:07:47,14:54:48,false
706,45678901D,2022-08-25,Jueves,06:53:25,14:48:30,false
707,56789012E,2022-08-25,Jueves,07:07:38,14:46:34,false
708,12345678A,2022-08-26,Viernes,07:12:53,15:07:59,false
709,34567890C,2022-08-26,Viernes,07:15:14,14:51:41,false
710,45678901D,2022-08-26,Viernes,06:52:00,14:57:46,false
711,56789012E,2022-08-26,Viernes,07:13:46,15:14:18,false
712,12345678A,2022-08-29,Lunes,07:00:27,14:47:59,false
713,23456789B,2022-08-29,Lunes,07:05:28,15:04:18,false
714,34567890C,2022-08-29,Lunes,07:15:01,14:48:53,false
715,45678901D,2022-08-29,Lunes,06:47:26,15:00:46,false
716,56789012E,2022-08-29,Lunes,07:01:43,15:07:17,false
717,12345678A,2022-08-30,Martes,06:51:37,15:09:47,false
718,34567890C,2022-08-30,Martes,07:11:00,15:01:19,false
719,45678901D,2022-08-30,Martes,06:51:26,14:51:43,false
720,56789012E,2022-08-30,Martes,06:56:38,14:57:52,false
721,12345678A,2022-08-31,Miércoles,07:07:45,14:57:37,false
722,23456789B,2022-08-31,Miércoles,06:56:54,15:05:26,false
723,34567890C,2022-08-31,Miércoles,07:08:58,15:02:51,false
724,45678901D,2022-08-31,Miércoles,06:59:01,15:10:30,false
725,56789012E,2022-08-31,Miércoles,06:57:23,15:05:08,false
726,12345678A,2022-09-01,Jueves,07:09:33,15:11:17,false
727,23456789B,2022-09-01,Jueves,06:47:22,15:10:35,false
728,34567890C,2022-09-01,Jueves,06:54:38,14:51:33,false
729,45678901D,2022-09-01,Jueves,06:56:49,14:59:52,false
730,56789012E,2022-09-01,Jueves,06:45:45,15:07:59,false
731,12345678A,2022-09-02,Viernes,07:00:36,15:08:14,false
732,34567890C,2022-09-02,Viernes,07:15:50,14:58:11,false
733,45678901D,2022-09-02,Viernes,07:13:31,14:56:49,false
734,12345678A,2022-09-05,Lunes,06:55:31,14:51:28,false
735,23456789B,2022-09-05,Lunes,07:06:55,14:59:56,false
736,34567890C,2022-09-05,Lunes,06:47:29,14:51:17,false
737,45678901D,2022-09-05,Lunes,06:48:14,15:14:27,false
738,56789012E,2022-09-05,Lunes,06:49:55,15:10:10,false
739,12345678A,2022-09-06,Martes,07:00:37,14:48:33,false
740,34567890C,2022-09-06,Martes,06:50:19,14:49:57,false
741,56789012E,2022-09-06,Martes,07:00:04,14:57:53,false
742,12345678A,2022-09-07,Miércoles,07:14:39,14:52:08,false
743,23456789B,2022-09-07,Miércoles,06:59:28,14:53:56,false
744,34567890C,2022-09-07,Miércoles,07:09:35,14:45:33,false
745,45678901D,2022-09-07,Miércoles,07:06:38,14:56:45,false
746,56789012E,2022-09-07,Miércoles,06:49:56,15:10:54,false
747,12345678A,2022-09-08,Jueves,07:07:35,14:51:57,false
748,23456789B,2022-09-08,Jueves,07:01:32,15:12:09,false
749,34567890C,2022-09-08,Jueves,07:12:21,15:04:46,false
750,56789012E,2022-09-08,Jueves,06:48:11,15:01:16,false
751,12345678A,2022-09-09,Viernes,07:09:48,15:00:14,false
752,23456789B,2022-09-09,Viernes,06:55:35,15:07:28,false
753,34567890C,2022-09-09,Viernes,06:49:07,14:56:00,false
754,45678901D,2022-09-09,Viernes,07:10:43,14:53:25,false
755,56789012E,2022-09-09,Viernes,07:15:07,15:02:33,false
756,12345678A,2022-09-12,Lunes,06:58:50,15:12:08,false
757,23456789B,2022-09-12,Lunes,06:49:00,14:48:55,false
758,34567890C,2022-09-12,Lunes,06:49:10,14:45:27,false
759,56789012E,2022-09-12,Lunes,07:00:17,15:00:55,false
760,12345678A,2022-09-13,Martes,06:50:38,14:51:06,false
761,23456789B,2022-09-13,Martes,06:46:14,14:51:41,false
762,45678901D,2022-09-13,Martes,07:00:03,14:54:10,false
763,56789012E,2022-09-13,Martes,07:15:17,14:50:06,false
764,12345678A,2022-09-14,Miércoles,06:59:03,15:11:27,false
765,23456789B,2022-09-14,Miércoles,06:54:28,14:52:51,false
766,34567890C,2022-09-14,Miércoles,07:01:42,14:59:35,false
767,45678901D,2022-09-14,Miércoles,06:54:15,14:56:32,false
768,56789012E,2022-09-14,Miércoles,07:01:53,15:12:46,false
769,12345678A,2022-09-15,Jueves,06:58:47,15:01:48,false
770,23456789B,2022-09-15,Jueves,07:00:26,15:09:38,false
771,45678901D,2022-09-15,Jueves,07:15:14,15:02:05,false
772,56789012E,2022-09-15,Jueves,07:00:06,14:54:11,false
773,12345678A,2022-09-16,Viernes,06:59:02,15:15:30,false
774,34567890C,2022-09-16,Viernes,06:47:18,14:56:45,false
775,45678901D,2022-09-16,Viernes,06:59:46,14:59:38,false
776,56789012E,2022-09-16,Viernes,06:56:24,15:02:15,false
777,12345678A,2022-09-19,Lunes,06:47:28,15:14:56,false
778,23456789B,2022-09-19,Lunes,06:58:40,15:11:20,false
779,34567890C,2022-09-19,Lunes,06:48:45,14:57:29,false
